image_id,label
1677.jpg,0.99806243
1678.jpg,0.9751645
1679.jpg,0.8672193
168.jpg,0.98759186
1680.jpg,0.9617062
1681.jpg,0.9958607
1682.jpg,0.9959695
1683.jpg,0.9885923
1684.jpg,0.9970489
1685.jpg,0.993298
1686.jpg,0.98950994
1687.jpg,0.99384975
1688.jpg,0.9788439
1689.jpg,0.995999
169.jpg,0.9978395
1690.jpg,0.98936087
1691.jpg,0.9897135
1692.jpg,0.28944048
1693.jpg,0.9918045
1694.jpg,0.99013466
1695.jpg,0.9629674
1696.jpg,0.96031016
1697.jpg,0.9944583
1698.jpg,0.9957336
1699.jpg,0.99036777
17.jpg,0.96518767
170.jpg,0.971599
1700.jpg,0.9976391
1701.jpg,0.9982057
1702.jpg,0.9723572
1703.jpg,0.99450094
1704.jpg,0.99798775
1705.jpg,0.9943932
1706.jpg,0.433578
1707.jpg,0.9863837
1708.jpg,0.9906426
1709.jpg,0.99249786
171.jpg,0.99124885
1710.jpg,0.9981827
1711.jpg,0.98388016
1712.jpg,0.9952105
1713.jpg,0.9810769
1714.jpg,0.627396
1715.jpg,0.9717889
1716.jpg,0.99906605
1717.jpg,0.9647763
1718.jpg,0.99511516
1719.jpg,0.98889166
172.jpg,0.984669
1720.jpg,0.9820657
1721.jpg,0.9903596
1722.jpg,0.85382843
1723.jpg,0.99779886
1724.jpg,0.9901625
1725.jpg,0.99752766
1726.jpg,0.97461444
1727.jpg,0.9952098
1728.jpg,0.98561203
1729.jpg,0.9930067
173.jpg,0.8349894
1730.jpg,0.9900304
1731.jpg,0.99554306
1732.jpg,0.16716127
1733.jpg,0.9936091
1734.jpg,0.9928729
1735.jpg,0.8837258
1736.jpg,0.9976154
1737.jpg,0.9940805
1738.jpg,0.9765893
1739.jpg,0.96414936
174.jpg,0.979772
1740.jpg,0.98678374
1741.jpg,0.99026555
1742.jpg,0.9965191
1743.jpg,0.4128722
1744.jpg,0.9967341
1745.jpg,0.9567682
1746.jpg,0.994111
1747.jpg,0.9493773
1748.jpg,0.9876968
1749.jpg,0.9972566
175.jpg,0.50785625
1750.jpg,0.9932481
1751.jpg,0.9926892
1752.jpg,0.99799305
1753.jpg,0.84842724
1754.jpg,0.99435437
1755.jpg,0.9899173
1756.jpg,0.9623383
1757.jpg,0.9952147
1758.jpg,0.9622474
1759.jpg,0.9965466
176.jpg,0.96529204
1760.jpg,0.997437
1761.jpg,0.99732393
1762.jpg,0.9845455
1763.jpg,0.9873961
1764.jpg,0.9930047
1765.jpg,0.9901302
1766.jpg,0.9866621
1767.jpg,0.9908628
1768.jpg,0.9610478
1769.jpg,0.9967883
177.jpg,0.38015512
1770.jpg,0.99553746
1771.jpg,0.93975085
1772.jpg,0.9870796
1773.jpg,0.9838101
1774.jpg,0.9927107
1775.jpg,0.8483188
1776.jpg,0.9907904
1777.jpg,0.992958
1778.jpg,0.9712352
1779.jpg,0.999043
178.jpg,0.9952152
1780.jpg,0.98801506
1781.jpg,0.9220908
1782.jpg,0.99667794
1783.jpg,0.99355125
1784.jpg,0.9966988
1785.jpg,0.99128854
1786.jpg,0.43876317
1787.jpg,0.9921261
1788.jpg,0.9872787
1789.jpg,0.99210894
179.jpg,0.963104
1790.jpg,0.99752146
1791.jpg,0.9521664
1792.jpg,0.996352
1793.jpg,0.997866
1794.jpg,0.94385034
1795.jpg,0.9906183
1796.jpg,0.99784976
1797.jpg,0.98821646
1798.jpg,0.9705348
1799.jpg,0.9973936
18.jpg,0.9789256
180.jpg,0.9911346
1800.jpg,0.9958904
1801.jpg,0.99702144
1802.jpg,0.98933583
1803.jpg,0.9905774
1804.jpg,0.9913299
1805.jpg,0.9737346
1806.jpg,0.9653213
1807.jpg,0.99901104
1808.jpg,0.98365617
1809.jpg,0.9572792
181.jpg,0.99426645
1810.jpg,0.99054563
1811.jpg,0.99871373
1812.jpg,0.9952624
1813.jpg,0.99662745
1814.jpg,0.9916147
1815.jpg,0.9896609
1816.jpg,0.9764168
1817.jpg,0.9977063
1818.jpg,0.97816384
1819.jpg,0.9867559
182.jpg,0.9824224
1820.jpg,0.99400127
1821.jpg,0.9897454
1822.jpg,0.9831194
1823.jpg,0.99552625
1824.jpg,0.99262875
1825.jpg,0.92692626
1826.jpg,0.98764974
1827.jpg,0.9813933
1828.jpg,0.97539467
1829.jpg,0.9611086
183.jpg,0.98807687
1830.jpg,0.9945886
1831.jpg,0.9968324
1832.jpg,0.9929682
1833.jpg,0.99409723
1834.jpg,0.995825
1835.jpg,0.5786562
1836.jpg,0.98083603
1837.jpg,0.9854801
1838.jpg,0.94123346
1839.jpg,0.8332986
184.jpg,0.99858004
1840.jpg,0.99015325
1841.jpg,0.9982063
1842.jpg,0.98824537
1843.jpg,0.96262777
1844.jpg,0.92922914
1845.jpg,0.6745932
1846.jpg,0.9975674
1847.jpg,0.97858316
1848.jpg,0.99622357
1849.jpg,0.99337673
185.jpg,0.9975409
1850.jpg,0.99908876
1851.jpg,0.9974352
1852.jpg,0.95485103
1853.jpg,0.9774463
1854.jpg,0.67376584
1855.jpg,0.9979556
1856.jpg,0.99877393
1857.jpg,0.9684814
1858.jpg,0.57862186
1859.jpg,0.9982838
186.jpg,0.8901502
1860.jpg,0.9877555
1861.jpg,0.9973775
1862.jpg,0.9779395
1863.jpg,0.8609753
1864.jpg,0.99395365
1865.jpg,0.5758476
1866.jpg,0.33654717
1867.jpg,0.924219
1868.jpg,0.9896203
1869.jpg,0.9808027
187.jpg,0.99181575
1870.jpg,0.97268903
1871.jpg,0.9939926
1872.jpg,0.99723816
1873.jpg,0.9640298
1874.jpg,0.99246037
1875.jpg,0.9952088
1876.jpg,0.9979441
1877.jpg,0.9981624
1878.jpg,0.9921205
1879.jpg,0.61571884
188.jpg,0.94781107
1880.jpg,0.9816624
1881.jpg,0.9834377
1882.jpg,0.92610025
1883.jpg,0.9974419
1884.jpg,0.50773716
1885.jpg,0.96630013
1886.jpg,0.9912461
1887.jpg,0.95191413
1888.jpg,0.30610192
1889.jpg,0.9601902
189.jpg,0.45064217
1890.jpg,0.9916686
1891.jpg,0.99414015
1892.jpg,0.99830717
1893.jpg,0.9659747
1894.jpg,0.97826993
1895.jpg,0.9985774
1896.jpg,0.9941874
1897.jpg,0.9486145
1898.jpg,0.98583084
1899.jpg,0.9905689
19.jpg,0.99964005
190.jpg,0.9606612
1900.jpg,0.9891761
1901.jpg,0.9884347
1902.jpg,0.8439613
1903.jpg,0.99520886
1904.jpg,0.48540407
1905.jpg,0.9933408
1906.jpg,0.99656165
1907.jpg,0.99868435
1908.jpg,0.35958892
1909.jpg,0.98751765
191.jpg,0.9795292
1910.jpg,0.9876894
1911.jpg,0.9826612
1912.jpg,0.99970657
1913.jpg,0.9928303
1914.jpg,0.9842722
1915.jpg,0.9052702
1916.jpg,0.9968185
1917.jpg,0.9937065
1918.jpg,0.92989737
1919.jpg,0.98099315
192.jpg,0.9871985
1920.jpg,0.9952885
1921.jpg,0.9932031
1922.jpg,0.98823965
1923.jpg,0.992643
1924.jpg,0.989644
1925.jpg,0.99909997
1926.jpg,0.986361
1927.jpg,0.99034154
1928.jpg,0.9966446
1929.jpg,0.99925196
193.jpg,0.99528944
1930.jpg,0.99692416
1931.jpg,0.96559817
1932.jpg,0.99645144
1933.jpg,0.99186563
1934.jpg,0.9933581
1935.jpg,0.9921201
1936.jpg,0.99451876
1937.jpg,0.43371177
1938.jpg,0.9915061
1939.jpg,0.60424876
194.jpg,0.993533
1940.jpg,0.99912584
1941.jpg,0.9918142
1942.jpg,0.925384
1943.jpg,0.9780761
1944.jpg,0.9238347
1945.jpg,0.9929809
1946.jpg,0.9828834
1947.jpg,0.9973646
1948.jpg,0.9775976
1949.jpg,0.9779439
195.jpg,0.9548583
1950.jpg,0.9534776
1951.jpg,0.969601
1952.jpg,0.9981751
1953.jpg,0.9929788
1954.jpg,0.8445506
1955.jpg,0.9957952
1956.jpg,0.9910762
1957.jpg,0.99315983
1958.jpg,0.99782115
1959.jpg,0.9972988
196.jpg,0.9981193
1960.jpg,0.63345385
1961.jpg,0.99682367
1962.jpg,0.997783
1963.jpg,0.9967031
1964.jpg,0.9952709
1965.jpg,0.99791616
1966.jpg,0.973457
1967.jpg,0.9986526
1968.jpg,0.99593204
1969.jpg,0.97459704
197.jpg,0.9282838
1970.jpg,0.98604715
1971.jpg,0.98741186
1972.jpg,0.97809315
1973.jpg,0.99766487
1974.jpg,0.99963325
1975.jpg,0.99957275
1976.jpg,0.99085355
1977.jpg,0.99468595
1978.jpg,0.9964875
1979.jpg,0.50246656
198.jpg,0.9811127
1980.jpg,0.9965435
1981.jpg,0.9856181
1982.jpg,0.9901076
1983.jpg,0.9619459
1984.jpg,0.9948317
1985.jpg,0.9927047
1986.jpg,0.76084346
1987.jpg,0.992142
1988.jpg,0.9936633
1989.jpg,0.9887435
199.jpg,0.977732
1990.jpg,0.99719065
1991.jpg,0.99902654
1992.jpg,0.99607795
1993.jpg,0.99681985
1994.jpg,0.8436319
1995.jpg,0.9932748
1996.jpg,0.99437773
1997.jpg,0.74226534
1998.jpg,0.9747611
1999.jpg,0.9994021
2.jpg,0.9834347
20.jpg,0.99259156
200.jpg,0.8822593
2000.jpg,0.9981745
2001.jpg,0.9973804
2002.jpg,0.99891835
2003.jpg,0.97476107
2004.jpg,0.88805807
2005.jpg,0.99863446
2006.jpg,0.99034
2007.jpg,0.9509371
2008.jpg,0.99746764
2009.jpg,0.9866349
201.jpg,0.98645973
2010.jpg,0.9281703
2011.jpg,0.99838936
2012.jpg,0.9460737
2013.jpg,0.8629275
2014.jpg,0.9366082
2015.jpg,0.9836851
2016.jpg,0.9942365
2017.jpg,0.878351
2018.jpg,0.73916006
2019.jpg,0.9936625
202.jpg,0.9967838
2020.jpg,0.98915195
2021.jpg,0.9790737
2022.jpg,0.9945314
2023.jpg,0.98407334
2024.jpg,0.9203713
2025.jpg,0.7239491
2026.jpg,0.6964494
2027.jpg,0.99793774
2028.jpg,0.971034
2029.jpg,0.9842031
203.jpg,0.899921
2030.jpg,0.99141455
2031.jpg,0.9749574
2032.jpg,0.84731704
2033.jpg,0.98003286
2034.jpg,0.9920446
2035.jpg,0.36757943
2036.jpg,0.95599544
2037.jpg,0.9990347
2038.jpg,0.996099
2039.jpg,0.9777594
204.jpg,0.97373027
2040.jpg,0.9947983
2041.jpg,0.90348077
2042.jpg,0.96440226
2043.jpg,0.9618781
2044.jpg,0.9197527
2045.jpg,0.9919978
2046.jpg,0.99925244
2047.jpg,0.9941506
2048.jpg,0.9984734
2049.jpg,0.9425723
205.jpg,0.97290087
2050.jpg,0.9714755
2051.jpg,0.9938505
2052.jpg,0.9663103
2053.jpg,0.97057515
2054.jpg,0.9904453
2055.jpg,0.98951036
2056.jpg,0.90243924
2057.jpg,0.99736905
2058.jpg,0.9969641
2059.jpg,0.98943883
206.jpg,0.9982592
2060.jpg,0.9351814
2061.jpg,0.99256074
2062.jpg,0.9593079
2063.jpg,0.97119236
2064.jpg,0.98206437
2065.jpg,0.97268677
2066.jpg,0.99193543
2067.jpg,0.94683987
2068.jpg,0.9865114
2069.jpg,0.89609164
207.jpg,0.9952866
2070.jpg,0.4428389
2071.jpg,0.98672175
2072.jpg,0.99699086
2073.jpg,0.9994505
2074.jpg,0.99210453
2075.jpg,0.99185264
2076.jpg,0.9938522
2077.jpg,0.8021962
2078.jpg,0.9892831
2079.jpg,0.99648017
208.jpg,0.8485572
2080.jpg,0.70189774
2081.jpg,0.9962176
2082.jpg,0.8580933
2083.jpg,0.99196064
2084.jpg,0.9992139
2085.jpg,0.88940597
2086.jpg,0.9909703
2087.jpg,0.9720382
2088.jpg,0.90035284
2089.jpg,0.9915921
209.jpg,0.982332
2090.jpg,0.99611163
2091.jpg,0.98877406
2092.jpg,0.99121404
2093.jpg,0.6124303
2094.jpg,0.9990791
2095.jpg,0.9973435
2096.jpg,0.9967319
2097.jpg,0.9912661
2098.jpg,0.99784607
2099.jpg,0.99875265
21.jpg,0.97464246
210.jpg,0.9968413
2100.jpg,0.9864466
2101.jpg,0.9365328
2102.jpg,0.9035618
2103.jpg,0.9825056
2104.jpg,0.9430183
2105.jpg,0.9544058
2106.jpg,0.9926083
2107.jpg,0.9957968
2108.jpg,0.9883968
2109.jpg,0.94994056
211.jpg,0.97897196
2110.jpg,0.99531144
2111.jpg,0.9919439
2112.jpg,0.99725205
2113.jpg,0.9986978
2114.jpg,0.9854244
2115.jpg,0.97704995
2116.jpg,0.9567775
2117.jpg,0.9983251
2118.jpg,0.9931964
2119.jpg,0.99606204
212.jpg,0.9907914
2120.jpg,0.9861204
2121.jpg,0.9877997
2122.jpg,0.9404372
2123.jpg,0.9176354
2124.jpg,0.9497603
2125.jpg,0.98330677
2126.jpg,0.96808356
2127.jpg,0.92485267
2128.jpg,0.99881905
2129.jpg,0.9949801
213.jpg,0.9920899
2130.jpg,0.99352646
2131.jpg,0.9935289
2132.jpg,0.99666005
2133.jpg,0.9980865
2134.jpg,0.94999343
2135.jpg,0.83321095
2136.jpg,0.9990515
2137.jpg,0.67219174
2138.jpg,0.99674606
2139.jpg,0.99586314
214.jpg,0.99709654
2140.jpg,0.9966118
2141.jpg,0.99216014
2142.jpg,0.9958391
2143.jpg,0.99506456
2144.jpg,0.99816906
2145.jpg,0.9964085
2146.jpg,0.9984988
2147.jpg,0.997973
2148.jpg,0.9961558
2149.jpg,0.9937088
215.jpg,0.9517055
2150.jpg,0.5732279
2151.jpg,0.99635446
2152.jpg,0.9977195
2153.jpg,0.03246007
2154.jpg,0.9668172
2155.jpg,0.2230958
2156.jpg,0.9685264
2157.jpg,0.9876038
2158.jpg,0.9996464
2159.jpg,0.9866362
216.jpg,0.8708717
2160.jpg,0.9820606
2161.jpg,0.9985301
2162.jpg,0.12601882
2163.jpg,0.6759173
2164.jpg,0.99519867
2165.jpg,0.9576101
2166.jpg,0.9976673
2167.jpg,0.49287105
2168.jpg,0.9985436
2169.jpg,0.9989102
217.jpg,0.9986153
2170.jpg,0.9968417
2171.jpg,0.97983944
2172.jpg,0.98030835
2173.jpg,0.990139
2174.jpg,0.9985397
2175.jpg,0.99360806
2176.jpg,0.9414941
2177.jpg,0.9954365
2178.jpg,0.98435825
2179.jpg,0.9983878
218.jpg,0.99383974
2180.jpg,0.98694587
2181.jpg,0.98853594
2182.jpg,0.37497485
2183.jpg,0.9868271
2184.jpg,0.99900556
2185.jpg,0.9991564
2186.jpg,0.99027634
2187.jpg,0.99485004
2188.jpg,0.94836545
2189.jpg,0.93177086
219.jpg,0.98233235
2190.jpg,0.9873623
2191.jpg,0.96672446
2192.jpg,0.99483436
2193.jpg,0.980251
2194.jpg,0.96861494
2195.jpg,0.9990871
2196.jpg,0.95382196
2197.jpg,0.9976777
2198.jpg,0.99730843
2199.jpg,0.92605686
22.jpg,0.8451631
220.jpg,0.9540365
2200.jpg,0.31770253
2201.jpg,0.9937088
2202.jpg,0.98114586
2203.jpg,0.9843292
2204.jpg,0.82590014
2205.jpg,0.9733061
2206.jpg,0.9826243
2207.jpg,0.9339367
2208.jpg,0.9941085
2209.jpg,0.98094445
221.jpg,0.9709152
2210.jpg,0.9689181
2211.jpg,0.9976909
2212.jpg,0.99339277
2213.jpg,0.9862013
2214.jpg,0.99827343
2215.jpg,0.9780591
2216.jpg,0.97890794
2217.jpg,0.998662
2218.jpg,0.90585583
2219.jpg,0.96122384
222.jpg,0.9970841
2220.jpg,0.98195857
2221.jpg,0.9940824
2222.jpg,0.98352957
2223.jpg,0.99688256
2224.jpg,0.996295
2225.jpg,0.9757036
2226.jpg,0.93923724
2227.jpg,0.9958626
2228.jpg,0.975894
2229.jpg,0.7458716
223.jpg,0.96714294
2230.jpg,0.9955338
2231.jpg,0.99822617
2232.jpg,0.98467356
2233.jpg,0.99698967
2234.jpg,0.98424524
2235.jpg,0.9343021
2236.jpg,0.98673266
2237.jpg,0.9904688
2238.jpg,0.98268634
2239.jpg,0.9945779
224.jpg,0.99721444
2240.jpg,0.9925158
2241.jpg,0.98517543
2242.jpg,0.99757385
2243.jpg,0.9856438
2244.jpg,0.9042015
2245.jpg,0.99837035
2246.jpg,0.7505659
2247.jpg,0.22124179
2248.jpg,0.99854153
2249.jpg,0.9955376
225.jpg,0.9984113
2250.jpg,0.9975494
2251.jpg,0.5688914
2252.jpg,0.9689659
2253.jpg,0.97887045
2254.jpg,0.9790821
2255.jpg,0.99505705
2256.jpg,0.66489273
2257.jpg,0.9989976
2258.jpg,0.9855304
2259.jpg,0.9866122
226.jpg,0.9913048
2260.jpg,0.99251074
2261.jpg,0.9312552
2262.jpg,0.994711
2263.jpg,0.9485097
2264.jpg,0.9718651
2265.jpg,0.5502405
2266.jpg,0.9867261
2267.jpg,0.9987671
2268.jpg,0.98073006
2269.jpg,0.9949105
227.jpg,0.99911493
2270.jpg,0.9959706
2271.jpg,0.9825105
2272.jpg,0.5129405
2273.jpg,0.99455994
2274.jpg,0.9724725
2275.jpg,0.99612266
2276.jpg,0.98919356
2277.jpg,0.9934599
2278.jpg,0.98934853
2279.jpg,0.94551396
228.jpg,0.98456985
2280.jpg,0.8709576
2281.jpg,0.94807464
2282.jpg,0.9993741
2283.jpg,0.99840164
2284.jpg,0.9393568
2285.jpg,0.99394023
2286.jpg,0.9936458
2287.jpg,0.997119
2288.jpg,0.9184511
2289.jpg,0.9964029
229.jpg,0.99734277
2290.jpg,0.92732084
2291.jpg,0.99395394
2292.jpg,0.99815834
2293.jpg,0.9938151
2294.jpg,0.98911387
2295.jpg,0.998029
2296.jpg,0.6004267
2297.jpg,0.9869464
2298.jpg,0.7027873
2299.jpg,0.9988175
23.jpg,0.99243
230.jpg,0.99395996
2300.jpg,0.9369541
2301.jpg,0.9971184
2302.jpg,0.9920817
2303.jpg,0.9923448
2304.jpg,0.9969648
2305.jpg,0.9344869
2306.jpg,0.97419477
2307.jpg,0.7383095
2308.jpg,0.9689063
2309.jpg,0.9996295
231.jpg,0.99005854
2310.jpg,0.99929035
2311.jpg,0.91027486
2312.jpg,0.99494934
2313.jpg,0.99352366
2314.jpg,0.99912363
2315.jpg,0.95460504
2316.jpg,0.9988857
2317.jpg,0.8167927
2318.jpg,0.9975677
2319.jpg,0.8780062
232.jpg,0.9962383
2320.jpg,0.96607
2321.jpg,0.99027973
2322.jpg,0.9779845
2323.jpg,0.9976054
2324.jpg,0.9697023
2325.jpg,0.9807645
2326.jpg,0.118258655
2327.jpg,0.92412436
2328.jpg,0.9813325
2329.jpg,0.99720824
233.jpg,0.61953616
2330.jpg,0.9349268
2331.jpg,0.99764615
2332.jpg,0.99708694
2333.jpg,0.21988288
2334.jpg,0.5389029
2335.jpg,0.9972298
2336.jpg,0.9949789
2337.jpg,0.9729736
2338.jpg,0.9724886
2339.jpg,0.96582747
234.jpg,0.8673099
2340.jpg,0.99188745
2341.jpg,0.96844417
2342.jpg,0.99623233
2343.jpg,0.94813335
2344.jpg,0.9931918
2345.jpg,0.9885425
2346.jpg,0.9969329
2347.jpg,0.9963396
2348.jpg,0.8933163
2349.jpg,0.984697
235.jpg,0.9901395
2350.jpg,0.9989666
2351.jpg,0.9837721
2352.jpg,0.94260496
2353.jpg,0.99287325
2354.jpg,0.9981598
2355.jpg,0.982819
2356.jpg,0.97366416
2357.jpg,0.9982575
2358.jpg,0.89676505
2359.jpg,0.9950573
236.jpg,0.22811897
2360.jpg,0.99295306
2361.jpg,0.9818937
2362.jpg,0.9973477
2363.jpg,0.9869221
2364.jpg,0.9849348
2365.jpg,0.98485225
2366.jpg,0.99729383
2367.jpg,0.9634426
2368.jpg,0.9936124
2369.jpg,0.925234
237.jpg,0.9961324
2370.jpg,0.98211133
2371.jpg,0.9826671
2372.jpg,0.9920709
2373.jpg,0.99616295
2374.jpg,0.57294333
2375.jpg,0.99038607
2376.jpg,0.9975652
2377.jpg,0.9502198
2378.jpg,0.9987882
2379.jpg,0.8714546
238.jpg,0.9903155
2380.jpg,0.98472124
2381.jpg,0.9721003
2382.jpg,0.990168
2383.jpg,0.9845005
2384.jpg,0.95980763
2385.jpg,0.72202384
2386.jpg,0.9390848
2387.jpg,0.99737114
2388.jpg,0.997956
2389.jpg,0.8353584
239.jpg,0.99682343
2390.jpg,0.9848327
2391.jpg,0.9895308
2392.jpg,0.5371182
2393.jpg,0.4711488
2394.jpg,0.98931825
2395.jpg,0.9958791
2396.jpg,0.9984163
2397.jpg,0.96975815
2398.jpg,0.9901189
2399.jpg,0.9709538
24.jpg,0.9577919
240.jpg,0.99769986
2400.jpg,0.99256945
2401.jpg,0.99193203
2402.jpg,0.9929491
2403.jpg,0.9952616
2404.jpg,0.9852458
2405.jpg,0.922228
2406.jpg,0.99588704
2407.jpg,0.5615084
2408.jpg,0.96218216
2409.jpg,0.99090606
241.jpg,0.8928738
2410.jpg,0.9974209
2411.jpg,0.9779927
2412.jpg,0.99529165
2413.jpg,0.99252325
2414.jpg,0.9659933
2415.jpg,0.9955532
2416.jpg,0.98962176
2417.jpg,0.99574214
2418.jpg,0.9989011
2419.jpg,0.9912455
242.jpg,0.9838326
2420.jpg,0.99841005
2421.jpg,0.9988981
2422.jpg,0.9956308
2423.jpg,0.9655671
2424.jpg,0.9992937
2425.jpg,0.9908984
2426.jpg,0.8762242
2427.jpg,0.9852255
2428.jpg,0.9398642
2429.jpg,0.92960536
243.jpg,0.9981669
2430.jpg,0.99615306
2431.jpg,0.980025
2432.jpg,0.9848076
2433.jpg,0.89886075
2434.jpg,0.9941333
2435.jpg,0.99494696
2436.jpg,0.9874151
2437.jpg,0.9989305
2438.jpg,0.9927712
2439.jpg,0.99694103
244.jpg,0.99462414
2440.jpg,0.97266537
2441.jpg,0.9942376
2442.jpg,0.93856555
2443.jpg,0.99771863
2444.jpg,0.996884
2445.jpg,0.98507214
2446.jpg,0.9882362
2447.jpg,0.9992553
2448.jpg,0.95440865
2449.jpg,0.97582376
245.jpg,0.9468012
2450.jpg,0.9991935
2451.jpg,0.9973633
2452.jpg,0.99457496
2453.jpg,0.99506205
2454.jpg,0.99632245
2455.jpg,0.5799282
2456.jpg,0.9849932
2457.jpg,0.9941449
2458.jpg,0.98684597
2459.jpg,0.992348
246.jpg,0.756908
2460.jpg,0.99926054
2461.jpg,0.9694027
2462.jpg,0.990605
2463.jpg,0.99269825
2464.jpg,0.99924546
2465.jpg,0.99096316
2466.jpg,0.9840314
2467.jpg,0.9520223
2468.jpg,0.8928518
2469.jpg,0.9921397
247.jpg,0.9975831
2470.jpg,0.96647704
2471.jpg,0.99593985
2472.jpg,0.9899709
2473.jpg,0.99742573
2474.jpg,0.994602
2475.jpg,0.99685365
2476.jpg,0.994211
2477.jpg,0.99752593
2478.jpg,0.9919431
2479.jpg,0.89780414
248.jpg,0.9770534
2480.jpg,0.99584204
2481.jpg,0.99048275
2482.jpg,0.99783486
2483.jpg,0.996775
2484.jpg,0.9901715
2485.jpg,0.9976186
2486.jpg,0.97963965
2487.jpg,0.9224869
2488.jpg,0.9942882
2489.jpg,0.9988373
249.jpg,0.9980649
2490.jpg,0.9884119
2491.jpg,0.9960817
2492.jpg,0.99874115
2493.jpg,0.83071864
2494.jpg,0.97194487
2495.jpg,0.99745566
2496.jpg,0.98353165
2497.jpg,0.9636523
2498.jpg,0.9986856
2499.jpg,0.9959734
25.jpg,0.98317724
250.jpg,0.9984436
2500.jpg,0.9959561
2501.jpg,0.9977646
2502.jpg,0.9330707
2503.jpg,0.78961295
2504.jpg,0.93224263
2505.jpg,0.9976831
2506.jpg,0.9714885
2507.jpg,0.9457196
2508.jpg,0.9913868
2509.jpg,0.9933207
251.jpg,0.9797384
2510.jpg,0.9891399
2511.jpg,0.99526525
2512.jpg,0.9962734
2513.jpg,0.97822106
2514.jpg,0.9962969
2515.jpg,0.9888263
2516.jpg,0.9734406
2517.jpg,0.9619929
2518.jpg,0.8035318
2519.jpg,0.9960828
252.jpg,0.99556595
2520.jpg,0.99412405
2521.jpg,0.9868994
2522.jpg,0.9736768
2523.jpg,0.9727045
2524.jpg,0.9926266
2525.jpg,0.99020785
2526.jpg,0.8338419
2527.jpg,0.99709016
2528.jpg,0.99061906
2529.jpg,0.99356705
253.jpg,0.9910121
2530.jpg,0.99623823
2531.jpg,0.9449796
2532.jpg,0.9983285
2533.jpg,0.96007013
2534.jpg,0.03722596
2535.jpg,0.97250074
2536.jpg,0.77816
2537.jpg,0.9986222
2538.jpg,0.91323084
2539.jpg,0.9341893
254.jpg,0.98070693
2540.jpg,0.9980765
2541.jpg,0.87634075
2542.jpg,0.9983713
2543.jpg,0.9986786
2544.jpg,0.9741106
2545.jpg,0.99371517
2546.jpg,0.99598426
2547.jpg,0.95256716
2548.jpg,0.97578436
2549.jpg,0.9977597
255.jpg,0.9944684
2550.jpg,0.9986161
2551.jpg,0.9716249
2552.jpg,0.98654896
2553.jpg,0.99503565
2554.jpg,0.98699766
2555.jpg,0.9848097
2556.jpg,0.99927384
2557.jpg,0.9968488
2558.jpg,0.9972377
2559.jpg,0.9960356
256.jpg,0.99927604
2560.jpg,0.9921683
2561.jpg,0.018518707
2562.jpg,0.98423636
2563.jpg,0.99555194
2564.jpg,0.99916047
2565.jpg,0.9958173
2566.jpg,0.9941922
2567.jpg,0.98608965
2568.jpg,0.99513745
2569.jpg,0.9448961
257.jpg,0.9956501
2570.jpg,0.065283634
2571.jpg,0.9843026
2572.jpg,0.99442255
2573.jpg,0.97267795
2574.jpg,0.99891543
2575.jpg,0.99549437
2576.jpg,0.98954254
2577.jpg,0.97641295
2578.jpg,0.98487043
2579.jpg,0.9979904
258.jpg,0.99430716
2580.jpg,0.9733493
2581.jpg,0.99863434
2582.jpg,0.9980225
2583.jpg,0.96401644
2584.jpg,0.98890114
2585.jpg,0.99380183
2586.jpg,0.9927589
2587.jpg,0.97569144
2588.jpg,0.9812571
2589.jpg,0.98941165
259.jpg,0.9975879
2590.jpg,0.9849441
2591.jpg,0.99745035
2592.jpg,0.71298957
2593.jpg,0.9890573
2594.jpg,0.99332815
2595.jpg,0.9956427
2596.jpg,0.9890302
2597.jpg,0.9918038
2598.jpg,0.986236
2599.jpg,0.14013262
26.jpg,0.9912381
260.jpg,0.99664843
2600.jpg,0.98992383
2601.jpg,0.9854281
2602.jpg,0.97858655
2603.jpg,0.85461676
2604.jpg,0.99847984
2605.jpg,0.9984843
2606.jpg,0.99838424
2607.jpg,0.98593694
2608.jpg,0.9852511
2609.jpg,0.9955937
261.jpg,0.9922079
2610.jpg,0.99791336
2611.jpg,0.990357
2612.jpg,0.99633443
2613.jpg,0.9961567
2614.jpg,0.99474114
2615.jpg,0.24918325
2616.jpg,0.9879083
2617.jpg,0.99458164
2618.jpg,0.99842757
2619.jpg,0.9947035
262.jpg,0.97120017
2620.jpg,0.994777
2621.jpg,0.9689286
2622.jpg,0.9983962
2623.jpg,0.9953172
2624.jpg,0.99853516
2625.jpg,0.97222847
2626.jpg,0.9925672
2627.jpg,0.99605787
2628.jpg,0.9873323
2629.jpg,0.9689827
263.jpg,0.97584903
2630.jpg,0.9840194
2631.jpg,0.98919636
2632.jpg,0.01881311
2633.jpg,0.9591502
2634.jpg,0.9842946
2635.jpg,0.94880027
2636.jpg,0.96153784
2637.jpg,0.5600699
2638.jpg,0.9963672
2639.jpg,0.9976719
264.jpg,0.9561458
2640.jpg,0.91759163
2641.jpg,0.99899197
2642.jpg,0.6505612
2643.jpg,0.98355347
2644.jpg,0.9799689
2645.jpg,0.9937287
2646.jpg,0.99755716
2647.jpg,0.9028496
2648.jpg,0.9921462
2649.jpg,0.94415
265.jpg,0.97499377
2650.jpg,0.9846372
2651.jpg,0.89835906
2652.jpg,0.99177754
2653.jpg,0.99260736
2654.jpg,0.98633057
2655.jpg,0.9980396
2656.jpg,0.8667165
